"PLTZ_INSTR_NO","ITEM_NO","PKG_CD","ITEM_DESCRIPTION","SHIPPING_LOT","BOX_QTY","INSTR_QTY","PACKED_QTY","TOTAL_NET_WEIGHT","BOX_LOT_QTY","WH_STK_LOCATION","COM_UPDATE_FUNC_ID","COM_UPDATE_USER_ID","COM_UPDATE_TIMESTAMP","COM_CREATE_FUNC_ID","COM_CREATE_USER_ID","COM_CREATE_TIMESTAMP"
"MAB0000026","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000027","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000028","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000029","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000030","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000031","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000032","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000033","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000034","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000035","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000036","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000037","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000038","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000039","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000040","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000041","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000042","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000043","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000044","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000045","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000046","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000047","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000048","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000049","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000050","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000051","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000052","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000053","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000054","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000055","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000056","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000057","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000058","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000059","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000060","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000061","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000062","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000063","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000064","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000065","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000066","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000067","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000068","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000069","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000070","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000071","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000072","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000073","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000074","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000075","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000076","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000077","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000078","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000079","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000080","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000081","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000082","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"MAB0000083","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000069","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000070","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000071","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000072","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000073","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000074","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000075","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000076","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000077","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000078","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000079","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000080","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000081","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000082","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000083","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000084","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000085","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000086","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000087","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000088","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000089","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000090","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000091","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000092","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000093","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000094","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000095","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000096","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000097","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000098","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000099","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000100","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000101","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000102","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000103","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000104","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000105","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000106","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000107","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000108","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000109","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000110","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000111","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000112","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000113","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000114","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000115","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000116","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000117","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000118","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000119","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000120","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000121","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000122","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000123","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000124","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000125","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000126","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000127","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000128","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000129","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000130","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000131","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000132","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000133","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000134","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000135","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000136","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"JPB0000137","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000045","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000046","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000047","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000048","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000049","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000050","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000051","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000052","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000053","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000054","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000055","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000056","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000057","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000058","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000059","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000060","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000061","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000062","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000063","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000064","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
"OL80000065","A002TB0091B3N","110","ITA DUMMY ITEM NAME",10,10,10,10,10,50,"","ITA","ITA",2013/02/27 00:00:00,"ITA","ITA",2013/02/27 00:00:00
